Item ID,Item Name,,Economy,Double,"Single/
ICU","Classic 
Deluxe",Suite,,,,
General Surgery,GS260,,2000,2400,2900,3500,3900,,,,
General Surgery,GS261,,18400,22100,26500,31800,35000,,,,
General Surgery,GS262,,16200,19400,23300,28000,30800,,,,
General Surgery,GS263,,21600,25900,31100,37300,41000,,,,
General Surgery,GS264,,6000,7200,8600,10400,11400,,,,
General Surgery,GS265,,18400,22100,26500,31800,35000,,,,
General Surgery,GS266,,38700,55050,58720,69730,73400,,,,
Interventional Neurology,IN01,,43800,53400,67900,81500,89700,,,,
Interventional Neurology,IN02,,37600,45800,58200,69900,76900,,,,
Interventional Neurology,IN03,,5000,6100,7800,9400,10300,,,,
Interventional Neurology,IN04,,53100,64800,82400,99000,108800,,,,
Interventional Neurology,IN05,,53100,64800,82400,99000,108800,,,,
Interventional Neurology,IN06,,1500,1900,2400,2800,3100,,,,
Interventional Neurology,IN07,,28100,34300,43600,52400,57600,,,,
Interventional Neurology,IN08,,13800,16800,21300,25600,28100,,,,
Interventional Neurology,IN09,,37600,45800,58200,69900,76900,,,,
Interventional Neurology,IN10,,37600,45800,58200,69900,76900,,,,
Interventional Neurology,IN11,,37600,45800,58200,69900,76900,,,,
Interventional Neurology,IN12,,31400,38300,48600,58300,64200,,,,
Interventional Neurology,IN13,,31400,38300,48600,58300,64200,,,,
Interventional Neurology,IN14,,15600,19100,24300,29000,31900,,,,
Interventional Neurology,IN15,,9500,11500,14700,17600,19300,,,,
Interventional Neurology,IN16,,37600,45800,58200,69900,76900,,,,
Interventional Neurology,IN17,,53100,64800,82400,99000,108800,,,,
Interventional Neurology,IN18,,17000,20700,26300,31600,34700,,,,
Interventional Neurology,IN19,,28100,34300,43600,52400,57600,,,,
Interventional Radiology,INR1,,49000,58000,69000,72000,78000,,,,
Interventional Radiology,INR2,,40400,48500,58200,69800,76800,,,,
Interventional Radiology,INR3,,33100,39700,47700,57200,62900,,,,
Interventional Radiology,INR4,,11200,13400,16100,19400,21300,,,,
Interventional Radiology,INR5,,16200,19400,23300,28000,30800,,,,
Interventional Radiology,INR6,,40000,44000,48400,52800,57900,,,,
Interventional Radiology,INR7,,16730,25094,26767,31786,33459,,,,
Interventional Radiology,INR8,,25800,31000,37200,44600,49100,,,,
Interventional Radiology,INR9,,62300,74800,89700,107700,118500,,,,
Interventional Radiology,INR10,,51300,61600,73900,88600,97500,,,,
Interventional Radiology,INR11,,11200,14600,18900,24600,27100,,,,
Interventional Radiology,INR12,,12400,14800,17800,21300,23500,,,,
Interventional Radiology,INR13,,9500,11400,13700,16400,18100,,,,
Interventional Radiology,INR14,,25800,31000,37200,44600,49100,,,,
Interventional Radiology,INR15,,49000,58000,69000,72000,78000,,,,
Interventional Radiology,INR16,,51300,61600,73900,88600,97500,,,,
Interventional Radiology,INR17,,33100,39700,47700,57200,62900,,,,
Interventional Radiology,INR18,,33100,39700,47700,57200,62900,,,,
Interventional Radiology,INR19,,25800,31000,37200,44600,49100,,,,
Interventional Radiology,INR20,,40400,48500,58200,69800,76800,,,,
Interventional Radiology,INR21,,25800,31000,37200,44600,49100,,,,
Interventional Radiology,INR22,,11200,13400,16100,19400,21300,,,,
Interventional Radiology,INR23,,11200,13400,16100,19400,21300,,,,
Interventional Radiology,INR24,,12600,15100,18100,21800,24000,,,,
Interventional Radiology,INR25,,10400,12500,15000,18000,19800,,,,
Interventional Radiology,INR26,,11200,13400,16100,19400,21300,,,,
Interventional Radiology,INR27,,16200,19400,23300,28000,30800,,,,
Interventional Radiology,INR28,,25800,31000,37200,44600,49100,,,,
Interventional Radiology,INR29,,8800,10600,12700,15200,16700,,,,
Interventional Radiology,INR30,,14000,16800,20200,24200,26600,,,,
Interventional Radiology,INR31,,8800,10600,12700,15200,16700,,,,
Interventional Radiology,INR32,,12600,15100,18100,21800,24000,,,,
Interventional Radiology,INR33,,8800,10600,12700,15200,16700,,,,
Interventional Radiology,INR34,,7400,8900,10700,12800,14100,,,,
Interventional Radiology,INR35,,8800,10600,12700,15200,16700,,,,
Interventional Radiology,INR36,,8000,8000,8000,8000,8000,,,,
Interventional Radiology,INR37,,1200,1400,1700,2100,2300,,,,
Interventional Radiology,INR38,,15200,18200,21900,26200,28800,,,,
Interventional Radiology,INR39,,8800,10600,12700,15200,16700,,,,
Interventional Radiology,INR40,,16200,19400,23300,28000,30800,,,,
Interventional Radiology,INR41,,11200,13400,16100,19400,21300,,,,
Interventional Radiology,INR42,,11200,13400,16100,19400,21300,,,,
Interventional Radiology,INR43,,11200,13400,16100,19400,21300,,,,
Interventional Radiology,INR44,,11200,13400,16100,19400,21300,,,,
Interventional Radiology,INR45,,7400,8900,10700,12800,14100,,,,
Interventional Radiology,INR46,,11200,13400,16100,19400,21300,,,,
Interventional Radiology,INR47,,7400,8900,10700,12800,14100,,,,
Interventional Radiology,INR48,,12600,15100,18100,21800,24000,,,,
Interventional Radiology,INR49,,16200,19400,23300,28000,30800,,,,
Interventional Radiology,INR50,,22300,26800,32200,38600,42500,,,,
Interventional Radiology,INR51,,11200,13400,16100,19400,21300,,,,
Interventional Radiology,INR52,,16200,19400,23300,28000,30800,,,,
Interventional Radiology,INR53,,11200,13400,16100,19400,21300,,,,
Interventional Radiology,INR54,,21600,25900,31100,37300,41000,,,,
Interventional Radiology,INR55,,7400,8900,10700,12800,14100,,,,
Interventional Radiology,INR56,,11200,13400,16100,19400,21300,,,,
Interventional Radiology,INR57,,11200,13400,16100,19400,21300,,,,
Interventional Radiology,INR58,,7400,8900,10700,12800,14100,,,,
Interventional Radiology,INR59,,9600,11500,13800,16600,18300,,,,
Interventional Radiology,INR60,,11200,13400,16100,19400,21300,,,,
Interventional Radiology,INR61,,12600,15100,18100,21800,24000,,,,
Interventional Radiology,INR62,,7400,8900,10700,12800,14100,,,,
Interventional Radiology,INR63,,7400,8900,10700,12800,14100,,,,
Interventional Radiology,INR64,,16200,19400,23300,28000,30800,,,,
Interventional Radiology,INR65,,8800,10600,12700,15200,16700,,,,
Interventional Radiology,INR66,,11200,13400,16100,19400,21300,,,,
Interventional Radiology,INR67,,25800,31000,37200,44600,49100,,,,
Interventional Radiology,INR68,,51300,61600,73900,88600,97500,,,,
Interventional Radiology,INR69,,40400,48500,58200,69800,76800,,,,
Interventional Radiology,INR70,,16200,19400,23300,28000,30800,,,,
Interventional Radiology,INR71,,16200,19400,23300,28000,30800,,,,
Interventional Radiology,INR72,,11200,13400,16100,19400,21300,,,,
Interventional Radiology,INR73,,7400,8900,10700,12800,14100,,,,
Interventional Radiology,INR74,,25800,31000,37200,44600,49100,,,,
Interventional Radiology,INR75,,33100,39700,47700,57200,62900,,,,
Interventional Radiology,INR76,,25800,31000,37200,44600,49100,,,,
Interventional Radiology,INR77,,16200,19400,23300,28000,30800,,,,
Interventional Radiology,INR78,,33100,39700,47700,57200,62900,,,,
Interventional Radiology,INR79,,86000,103200,123800,148600,163500,,,,
Interventional Radiology,INR80,,49000,58000,69000,72000,78000,,,,
Interventional Radiology,INR81,,49000,58000,69000,72000,78000,,,,
Interventional Radiology,INR82,,15100,18100,21700,26100,28700,,,,
Interventional Radiology,INR83,,40400,48500,58200,69800,76800,,,,
Interventional Radiology,INR84,,33100,39700,47700,57200,62900,,,,
Interventional Radiology,INR85,,33100,39700,47700,57200,62900,,,,
Interventional Radiology,INR86,,25800,31000,37200,44600,49100,,,,
Interventional Radiology,INR87,,50000,59000,70000,75000,79000,,,,
Interventional Radiology,INR88,,30000,33000,36000,39000,42000,,,,
Minimal Access Surgery,MAS01,,13800,16800,21300,25600,28100,,,,
Minimal Access Surgery,MAS02,,11900,14600,18500,22200,24400,,,,
Minimal Access Surgery,MAS03,,13800,16800,21300,25600,28100,,,,
Minimal Access Surgery,MAS04,,17000,20700,26300,31600,34700,,,,
Minimal Access Surgery,MAS05,,18400,22400,28500,33800,37200,,,,
Minimal Access Surgery,MAS06,,25000,30600,38800,46600,51200,,,,
Minimal Access Surgery,MAS07,,13800,16800,21300,25600,28100,,,,
Minimal Access Surgery,MAS08,,25000,30600,38800,46600,51200,,,,
Minimal Access Surgery,MAS09,,18400,22400,28500,33800,37200,,,,
Minimal Access Surgery,MAS10,,34400,42000,53400,64100,70500,,,,
Neuro Surgery,NE01,,68500,82200,98600,118400,130200,,,,
Neuro Surgery,NE02,,68500,82200,98600,105600,116200,,,,
Neuro Surgery,NE03,,48500,58200,69800,73500,80800,,,,
Neuro Surgery,NE04,,68500,82200,98600,118400,130200,,,,
Neuro Surgery,NE05,,48500,58200,69800,73500,80800,,,,
Neuro Surgery,NE06,,130000,156000,187200,193500,212900,,,,
Neuro Surgery,NE07,,6500,7800,9400,11200,12300,,,,
Neuro Surgery,NE08,,36300,43600,52300,69800,76800,,,,
Neuro Surgery,NE09,,36300,43600,52300,69800,76800,,,,
Neuro Surgery,NE10,,120300,144400,173200,207900,228700,,,,
Neuro Surgery,NE11,,130000,156000,187200,193500,212900,,,,
Neuro Surgery,NE12,,130000,156000,187200,224600,247100,,,,
Neuro Surgery,NE13,,16000,19200,23000,26500,29100,,,,
Neuro Surgery,NE14,,36300,43600,52300,69800,76800,,,,
Neuro Surgery,NE15,,43800,53400,67900,81500,89700,,,,
Neuro Surgery,NE16,,103100,123700,148500,155500,171100,,,,
Neuro Surgery,NE17,,36300,43600,52300,62700,69000,,,,
Neuro Surgery,NE18,,59800,71800,86100,96500,106100,,,,
Neuro Surgery,NE19,,103100,123700,148500,178200,196000,,,,
Neuro Surgery,NE20,,54400,65300,78300,86000,94600,,,,
Neuro Surgery,NE21,,68500,82200,98600,118400,130200,,,,
Neuro Surgery,NE22,,6500,7800,9400,11200,12300,,,,
Neuro Surgery,NE23,,2400,2900,3500,4200,4600,,,,
Neuro Surgery,NE24,,54400,65300,78300,85000,93500,,,,
Neuro Surgery,NE25,,103100,123700,148500,165000,181500,,,,
Neuro Surgery,NE26,,59800,71800,86100,96000,105600,,,,
Neuro Surgery,NE27,,8000,9500,11900,14000,15400,,,,
Neuro Surgery,NE28,,6500,7800,9400,10800,13800,,,,
Neuro Surgery,NE29,,2400,2900,3500,4000,5500,,,,
Neuro Surgery,NE30,,1200,1300,1400,1600,1500,,,,
Neuro Surgery,NE31,,48500,58200,69800,80300,88300,,,,
Neuro Surgery,NE32,,2400,2900,3500,4000,4400,,,,
Neuro Surgery,NE33,,9800,11800,14100,16200,17800,,,,
Neuro Surgery,NE34,,48500,58200,69800,80300,88300,,,,
Neuro Surgery,NE35,,48500,58200,69800,80300,83800,,,,
Neuro Surgery,NE36,,1500,1700,1800,2100,2300,,,,
Neuro Surgery,NE37,,6500,7800,9400,10800,11900,,,,
Neuro Surgery,NE38,,28894,42340,45830,48840,55650,,,,
Neuro Surgery,NE39,,48500,58200,69800,80300,88300,,,,
Neuro Surgery,NE40,,54400,65300,78300,90000,99000,,,,
Neuro Surgery,NE41,,2400,2900,3500,4000,4400,,,,
Neuro Surgery,NE42,,1600,1800,1900,2200,2400,,,,
Neuro Surgery,NE43,,16000,19200,23000,26500,29100,,,,
Neuro Surgery,NE44,,36300,43600,52300,60100,66200,,,,
Neuro Surgery,NE45,,36300,43600,52300,60100,66200,,,,
Neuro Surgery,NE46,,33100,39700,47700,57200,62900,,,,
Neuro Surgery,NE47,,81900,98300,117900,135600,149100,,,,
Neuro Surgery,NE48,,21600,25900,31100,37300,45300,,,,
Neuro Surgery,NE49,,68500,82200,98600,113400,124700,,,,
Neuro Surgery,NE50,,54400,65300,78300,90000,99000,,,,
Neuro Surgery,NE51,,68500,82200,98600,113400,124700,,,,
Neuro Surgery,NE52,,68500,82200,98600,113400,124700,,,,
Neuro Surgery,NE53,,68500,82200,98600,113400,124700,,,,
Neuro Surgery,NE54,,54400,65300,78300,90000,99000,,,,
Neuro Surgery,NE55,,54400,65300,78300,90000,99000,,,,
Neuro Surgery,NE56,,36300,43600,52300,60100,66200,,,,
Neuro Surgery,NE57,,68500,82200,98600,113400,124700,,,,
Neuro Surgery,NE58,,68500,82200,98600,113400,124700,,,,
Neuro Surgery,NE59,,68500,82200,98600,118400,130200,,,,
Neuro Surgery,NE60,,25000,30600,38600,46600,68100,,,,
Neuro Surgery,NE61,,48500,58200,69800,83800,92200,,,,
Neuro Surgery,NE62,,2400,2900,3500,4200,4600,,,,
Neuro Surgery,NE63,,48500,58200,69800,83800,83800,,,,
Neuro Surgery,NE64,,63000,69700,77700,87700,97700,,,,
Neuro Surgery,NE65,,9800,11800,14100,16200,17800,,,,
Neuro Surgery,NE66,,12600,15100,18100,21800,21800,,,,
Neuro Surgery,NE67,,54400,65300,78300,90000,99000,,,,
Neuro Surgery,NE68,,32400,39500,51300,64100,85300,,,,
Neuro Surgery,NE69,,32400,39500,51300,64100,85300,,,,
Neuro Surgery,NE70,,13915,20873,22264,26439,27830,,,,
Obs & Gynae,OBG01,,6000,7200,8600,10400,10400,,,,
Obs & Gynae,OBG02,,6400,7700,9200,11000,11000,,,,
Obs & Gynae,OBG03,,7400,8900,10700,12800,12800,,,,
Obs & Gynae,OBG04,,18400,22100,26500,31800,31800,,,,
Obs & Gynae,OBG05,,25000,30600,38800,46600,68100,,,,
Obs & Gynae,OBG06,,21600,25900,31100,37300,37300,,,,
Obs & Gynae,OBG07,,12600,15100,18100,21800,21800,,,,
Obs & Gynae,OBG08,,15100,18100,21700,26100,26100,,,,
Obs & Gynae,OBG09,,7400,8900,10700,12800,12800,,,,
Obs & Gynae,OBG10,,6000,7200,8600,10400,10400,,,,
Obs & Gynae,OBG11,,6000,7200,8600,10400,10400,,,,
Obs & Gynae,OBG12,,8800,10600,12700,15200,15200,,,,
Obs & Gynae,OBG13,,15100,18100,21700,26100,26100,,,,
Obs & Gynae,OBG14,,14000,16800,20200,24200,24200,,,,
Obs & Gynae,OBG15,,7400,8900,10700,12800,12800,,,,
Obs & Gynae,OBG16,,8800,10600,12700,15200,15200,,,,
Obs & Gynae,OBG17,,14000,16800,20200,24200,24200,,,,
Obs & Gynae,OBG18,,16200,19400,23300,28000,28000,,,,
Obs & Gynae,OBG19,,16200,19400,23300,28000,28000,,,,
Obs & Gynae,OBG20,,18400,22100,26500,31800,31800,,,,
Obs & Gynae,OBG21,,4000,4800,5800,6900,6900,,,,
Obs & Gynae,OBG22,,15100,18100,21700,26100,26100,,,,
Obs & Gynae,OBG23,,14000,16800,20200,24200,24200,,,,
Obs & Gynae,OBG24,,6200,7600,9700,11600,17000,,,,
Obs & Gynae,OBG25,,7400,8900,10700,12800,12800,,,,
Obs & Gynae,OBG26,,14000,16800,20200,24200,24200,,,,
Obs & Gynae,OBG27,,12600,15100,18100,21800,21800,,,,
Obs & Gynae,OBG28,,19800,23800,28600,34300,34300,,,,
Obs & Gynae,OBG29,,6700,8000,9600,11600,11600,,,,
Obs & Gynae,OBG30,,6000,7200,8600,10400,10400,,,,
Obs & Gynae,OBG31,,24900,29800,35800,43000,43000,,,,
Obs & Gynae,OBG32,,15200,18200,21900,26200,26200,,,,
Obs & Gynae,OBG33,,6000,7200,8600,10400,10400,,,,
Obs & Gynae,OBG34,,7400,8900,10700,12800,12800,,,,
Obs & Gynae,OBG35,,11200,13400,16100,19400,19400,,,,
Obs & Gynae,OBG36,,12000,14400,17300,20700,20700,,,,
Obs & Gynae,OBG37,,6400,7700,9200,11000,11000,,,,
Obs & Gynae,OBG38,,14000,16800,20200,24200,24200,,,,
Obs & Gynae,OBG39,,14000,16800,20200,24200,24200,,,,
Obs & Gynae,OBG40,,6000,7200,8600,10400,10400,,,,
Obs & Gynae,OBG41,,700,900,1100,1200,1700,,,,
Obs & Gynae,OBG42,,1800,2200,2600,3100,3100,,,,
Obs & Gynae,OBG43,,8000,9600,11500,13800,13800,,,,
Obs & Gynae,OBG44,,1200,1400,1700,2100,2100,,,,
Obs & Gynae,OBG45,,17600,19200,20800,22400,24800,,,,
Obs & Gynae,OBG46,,14000,16800,20200,24200,24200,,,,
Obs & Gynae,OBG47,,14000,16800,20200,24200,24200,,,,
Obs & Gynae,OBG48,,15100,18100,21700,26100,26100,,,,
Obs & Gynae,OBG49,,15100,18100,21700,26100,26100,,,,
Obs & Gynae,OBG50,,14000,16800,20200,24200,24200,,,,
Obs & Gynae,OBG51,,20000,24000,28800,34600,34600,,,,
Obs & Gynae,OBG52,,21600,25900,31100,37300,37300,,,,
Obs & Gynae,OBG53,,14000,16800,20200,24200,24200,,,,
Obs & Gynae,OBG54,,2800,3400,4000,4800,4800,,,,
Obs & Gynae,OBG55,,6000,7200,8600,10400,10400,,,,
Obs & Gynae,OBG56,,7400,8900,10700,12800,12800,,,,
Obs & Gynae,OBG57,,36800,44200,53000,63600,63600,,,,
Obs & Gynae,OBG58,,21600,25900,31100,37300,37300,,,,
Obs & Gynae,OBG59,,51300,61600,73900,88600,88600,,,,
Obs & Gynae,OBG60,,58700,70400,84500,101400,101400,,,,
Obs & Gynae,OBG61,,40400,48500,58200,69800,69800,,,,
Obs & Gynae,OBG62,,44100,52900,63500,76200,76200,,,,
Obs & Gynae,OBG63,,25800,31000,37200,44600,44600,,,,
Obs & Gynae,OBG64,,33100,39700,47700,57200,57200,,,,
Obs & Gynae,OBG65,,10400,12500,15000,18000,18000,,,,
Obs & Gynae,OBG66,,20000,24000,28800,34600,34600,,,,
Obs & Gynae,OBG67,,14000,16800,20200,24200,24200,,,,
Obs & Gynae,OBG68,,33100,39700,47700,57200,57200,,,,
Obs & Gynae,OBG69,,21600,25900,31100,37300,37300,,,,
Obs & Gynae,OBG70,,58700,70400,84500,101400,101400,,,,
Obs & Gynae,OBG71,,62300,74800,89700,107700,107700,,,,
Obs & Gynae,OBG72,,51300,61600,73900,88600,88600,,,,
Obs & Gynae,OBG73,,29500,35400,42500,51000,51000,,,,
Obs & Gynae,OBG74,,33100,39700,47700,57200,57200,,,,
Obs & Gynae,OBG75,,21600,25900,31100,37300,37300,,,,
Obs & Gynae,OBG76,,11200,13400,16100,19400,19400,,,,
Obs & Gynae,OBG77,,21600,25900,31100,37300,37300,,,,
Obs & Gynae,OBG78,,21600,25900,31100,37300,37300,,,,
Obs & Gynae,OBG79,,29500,35400,42500,51000,51000,,,,
Obs & Gynae,OBG80,,18400,22100,26500,31800,31800,,,,
Obs & Gynae,OBG81,,16200,19400,23300,28000,28000,,,,
Obs & Gynae,OBG82,,14000,16800,20200,24200,24200,,,,
Obs & Gynae,OBG83,,12600,15100,18100,21800,21800,,,,
Obs & Gynae,OBG84,,12600,15100,18100,21800,21800,,,,
Obs & Gynae,OBG85,,14000,16800,20200,24200,24200,,,,
Obs & Gynae,OBG86,,12600,15100,18100,21800,21800,,,,
Obs & Gynae,OBG87,,33100,39700,47700,57200,57200,,,,
Obs & Gynae,OBG88,,14000,16800,20200,24200,24200,,,,
Obs & Gynae,OBG89,,18400,22100,26500,31800,31800,,,,
Obs & Gynae,OBG90,,21600,25900,31100,37300,37300,,,,
Obs & Gynae,OBG91,,15100,18100,21700,26100,26100,,,,
Obs & Gynae,OBG92,,16200,19400,23300,28000,28000,,,,
Obs & Gynae,OBG93,,16200,19400,23300,28000,28000,,,,
Obs & Gynae,OBG94,,25800,31000,37200,44600,44600,,,,
Obs & Gynae,OBG95,,14000,16800,20200,24200,24200,,,,
Obs & Gynae,OBG96,,14000,16800,20200,24200,24200,,,,
Obs & Gynae,OBG97,,14000,16800,20200,24200,24200,,,,
Obs & Gynae,OBG98,,15000,18000,21600,25900,25900,,,,
Obs & Gynae,OBG99,,21600,25900,31100,37300,37300,,,,
Obs & Gynae,OBG100,,14000,16800,20200,24200,24200,,,,
Obs & Gynae,OBG101,,8800,10600,12700,15200,15200,,,,
Obs & Gynae,OBG102,,8800,10600,12700,15200,15200,,,,
Obs & Gynae,OBG103,,16200,19400,23300,28000,28000,,,,
Obs & Gynae,OBG104,,16200,19400,23300,28000,28000,,,,
Obs & Gynae,OBG105,,14000,16800,20200,24200,24200,,,,
Obs & Gynae,OBG106,,16200,19400,23300,28000,28000,,,,
Obs & Gynae,OBG107,,20000,24000,28800,34600,34600,,,,
Obs & Gynae,OBG108,,20000,24000,28800,34600,24800,,,,
Obs & Gynae,OBG109,,3200,3800,4600,5500,5500,,,,
Obs & Gynae,OBG110,,12600,15100,18100,21800,21800,,,,
Obs & Gynae,OBG111,,14000,16800,20200,24200,24200,,,,
Obs & Gynae,OBG112,,12600,15100,18100,21800,21800,,,,
Obs & Gynae,OBG113,,33100,39700,47700,57200,57200,,,,
Obs & Gynae,OBG114,,25800,31000,37200,44600,44600,,,,
Obs & Gynae,OBG115,,29500,35400,42500,51000,51000,,,,
Obs & Gynae,OBG116,,40400,48500,58200,69800,69800,,,,
Obs & Gynae,OBG117,,36800,44200,53000,63600,63600,,,,
Obs & Gynae,OBG118,,44100,52900,63500,76200,76200,,,,
Obs & Gynae,OBG119,,33100,39700,47700,57200,57200,,,,
Obs & Gynae,OBG120,,8000,9600,11500,13800,13800,,,,
Obs & Gynae,OBG121,,29500,35400,42500,51000,51000,,,,
Obs & Gynae,OBG122,,36800,44200,53000,63600,63600,,,,
Obs & Gynae,OBG123,,33100,39700,47700,57200,57200,,,,
Obs & Gynae,OBG124,,40400,48500,58200,69800,69800,,,,
Obs & Gynae,OBG125,,7400,8900,10700,12800,12800,,,,
Obs & Gynae,OBG126,,8400,9900,11700,13800,12800,,,,
Obs & Gynae,OBG127,,6000,7200,8600,10400,10400,,,,
Obs & Gynae,OBG128,,17600,19200,20800,22400,22400,,,,
Obs & Gynae,OBG129,,14000,16800,20200,24200,24200,,,,
Obs & Gynae,OBG130,,6000,7200,8600,10400,10400,,,,
Obs & Gynae,OBG131,,6000,7200,8600,10400,10400,,,,
Obs & Gynae,OBG132,,14400,17300,20700,24900,24900,,,,
Obs & Gynae,OBG133,,6000,7200,8600,10400,10400,,,,
Obs & Gynae,OBG134,,7400,8900,10700,12800,12800,,,,
Obs & Gynae,OBG135,,7400,8900,10700,12800,12800,,,,
Obs & Gynae,OBG136,,4000,4500,5000,5500,5500,,,,
Obs & Gynae,OBG137,,2700,3200,3900,4700,4700,,,,
Obs & Gynae,OBG138,,6000,7200,8600,10400,10400,,,,
Obs & Gynae,OBG139,,40400,48500,58200,69800,69800,,,,
Obs & Gynae,OBG140,,36800,44200,53000,63600,63600,,,,
Obs & Gynae,OBG141,,40400,48500,58200,69800,69800,,,,
Obs & Gynae,OBG142,,14000,16800,20200,24200,24200,,,,
Obs & Gynae,OBG143,,33100,39700,47700,57200,57200,,,,
Obs & Gynae,OBG144,,29500,35400,42500,51000,51000,,,,
Obs & Gynae,OBG145,,36800,44200,53000,63600,63600,,,,
Obs & Gynae,OBG146,,33100,39700,47700,57200,57200,,,,
Obs & Gynae,OBG147,,36800,44200,53000,63600,63600,,,,
Obs & Gynae,OBG148,,7400,8900,10700,12800,12800,,,,
Obs & Gynae,OBG149,,12600,15100,18100,21800,21800,,,,
Obs & Gynae,OBG150,,33100,39700,47700,57200,57200,,,,
Obs & Gynae,OBG151,,11200,13400,16100,19400,19400,,,,
Obs & Gynae,OBG152,,16200,19400,23300,28000,28000,,,,
Obs & Gynae,OBG153,,11200,13400,16100,19400,19400,,,,
Obs & Gynae,OBG154,,19800,23800,28600,34300,34300,,,,
Obs & Gynae,OBG155,,1800,2200,2600,3100,3100,,,,
Obs & Gynae,OBG156,,8800,10600,12700,15200,15200,,,,
Obs & Gynae,OBG157,,11200,13400,16100,19400,19400,,,,
Obs & Gynae,OBG158,,6000,7200,8600,10400,10400,,,,
Obs & Gynae,OBG159,,6000,7200,8600,10400,10400,,,,
Obs & Gynae,OBG160,,12800,15400,18400,22100,22100,,,,
Obs & Gynae,OBG161,,8800,10600,12700,15200,15200,,,,
Obs & Gynae,OBG162,,40400,48500,58200,69800,69800,,,,
Obs & Gynae,OBG163,,1200,1400,1700,2100,2100,,,,
